Title_Review,Pros,Cons,id,Stars,Company_name,Recommend,CEO_approval,Business_outlook,Location,Date,Employee_type,Employee_sen,neg,neu,pos,pros_comp,neg,neu,pos,cons_comp,avg_comp,pros_sent,cons_sent,avg_sent
"['best', 'place', 'work']","['process', 'like', 'service', 'base', 'promotion', 'put', '100', 'get', 'reward', 'lot', 'opportunity', 'learn']","['depend', 'project', 'work-life', 'balance', 'impact']",empReview_71494861,5.0,Amazon,positive,negative,positive,,2022-11-30,current employee,3-5 yrs,0.153,0.64,0.206,0.3591,0.0,1.0,0.0,0.0,0.17955,positive,negative,positive
"['smart', 'colleague', 'far-reaching', 'challenging', 'work', 'great', 'supportive', 'management']","['smart', 'colleague', 'far-reaching', 'challenging', 'work', 'great', 'supportive', 'management']","['pay', 'benefit', 'compare', 'tech', 'company']",empReview_71494940,5.0,Amazon,neutral,neutral,neutral,"London, England",2022-11-30,current employee,,0.0,0.321,0.679,0.8625,0.14,0.6,0.26,0.296,0.57925,positive,positive,positive
"['3', 'month', 'review', 'amazon']","['learn', 'amazon', 'stay', 'top', 'incase', 'different', 'company', 'like', 'start-up/bpo', 'get', 'used', 'culture', 'take', 'time', 'people', 'extreme', 'friendly', 'help', 'nature', 'one', 'micromanages', 'time', 'login', 'logout', 'applies', 'l4+', 'pay', 'good', 'along', 'join', 'bonus', 'stock', 'utilise', 'vest', 'period', '2', 'year', 'hence', 'compensation', 'get', 'joining', 'bonus', 'suggestion', 'incase', 'join', 'amazon', 'go', 'hr', 'salary', 'discussion', 'negotiate', 'reject', 'offer', 'first', 'place', 'come', 'back', 'say', 'offer', 'however', 'let', 'know', 'do', 'market', 'research', 'skills', 'stuff', 'need', 'extra', 'hike/money', 'budge', 'take', 'week', 'happen', 'personal', 'experience', 'office', 'great', 'location', 'multiple', 'depend', 'city', 'blr', 'office', 'locate', 'bagmane', 'food', 'average', 'however', 'low', 'cost', 'everything', 'do/about', 'revolve', 'around', 'leadership', 'principle', 'eat', 'breathe', 'leadership', 'principle', 'culture', 'wise', 'since', 'people', 'exceptional', 'friendly', 'take', 'sometime', 'get', 'use', 'trust', 'people', 'career', 'opportunity', 'great', 'need', 'spend', 'sometime', 'role', 'basis', 'performance', 'promotion', 'happen']","['con', 'observe', 'far', 'like', 'really', 'let', 'name', 'though', 'nitpick', ""'s"", 'induction', 'online', 'content', 'get', 'assigned', 'complete', '1', '1', 'progress', 'see', 'manager', 'weekly', 'discussion', 'happen', 'know', 'face', 'difficulty', 'content', 'much', 'theoretical', 'sometimes', 'get', 'boring', 'sleepy', 'shift', 'change', 'monthly', 'sometimes', 'get', 'ta', 'extend', 'sometimes', 'work', 'weekend', '1', 'day', 'either', 'sit', 'sun', 'depends', 'specific', 'team', 'though', 'hr', ""'s"", 'stingy', 'much', 'try', 'negotiate', 'like', 'crazy', 'initial', 'hr', 'call', 'check', ""'s"", 'expectation', 'stuff', 'quote', 'number', 'hence', 'interview', 'proceed', 'interview', 'clear', 'hr', 'come', 'back', 'like', 'limitation', 'max', 'offer', 'jazz']",empReview_71495456,5.0,Amazon,positive,positive,positive,Manager in Bangalore,2022-11-30,current employee,<1 yrs,0.029,0.796,0.175,0.989,0.104,0.802,0.095,-0.3429,0.32305,positive,negative,positive
['great'],"['people', 'smart', 'work', 'interesting']","['high-pressured', 'workload', 'time']",empReview_71496433,5.0,Amazon,neutral,neutral,neutral,"London, England",2022-11-30,former employee,3-5 yrs,0.0,0.526,0.474,0.6597,0.0,1.0,0.0,0.0,0.32985,positive,negative,positive
"['great', 'company']","['cut', 'edge', 'technology', 'stable', 'work']","['high', 'pressure', 'quite', 'demandong', 'envieonment']",empReview_71496646,5.0,Amazon,neutral,neutral,neutral,Garching b.München,2022-11-30,current employee,,0.195,0.519,0.286,0.1779,0.306,0.694,0.0,-0.296,-0.05904999999999999,positive,negative,negative
"['software', 'engineering']","['new', 'college', 'graduate', 'month', 'experience', 'different', 'firm', 'definitely', 'say', 'learn', 'lot', 'aws', 'get', 'help', 'senior', 'engineer', 'effortless', 'overall', ""'s"", 'great', 'place', 'develop', 'lot', 'skill', 'software', 'engineering']","['couple', 'month', 'ca', ""n't"", 'point', 'con', 'yet']",empReview_71498078,5.0,Amazon,positive,positive,positive,"Seattle, WA",2022-11-30,current employee,<1 yrs,0.0,0.819,0.181,0.8591,0.0,1.0,0.0,0.0,0.42955,positive,negative,positive
['salary'],"['competitive', 'salary', 'great', 'work', 'atmosphere']","['strange', 'shift', 'may', 'comfortable']",empReview_71499518,5.0,Amazon,positive,positive,positive,Associate in Bangalore,2022-11-30,former employee,1-3 yrs,0.0,0.463,0.537,0.7003,0.36,0.64,0.0,-0.5426,0.07885000000000003,positive,negative,negative
"['great', 'place', 'work']","['people', 'interact', 'helpful', 'easy', 'approach', 'regular', 'meeting', 'update', 'ensure', 'day', 'productive']","['workload', 'high', 'company', 'intern', 'worth']",empReview_71501771,5.0,Amazon,positive,neutral,neutral,"Seattle, WA",2022-11-30,former employee,<1 yrs,0.0,0.67,0.33,0.8341,0.0,0.847,0.153,0.3291,0.5816,positive,positive,positive
"['good', 'people']","['take', 'care', 'employer']","['get', 'people', 'couple', 'different', 'role']",empReview_71502298,5.0,Amazon,negative,positive,positive,,2022-11-30,former employee,,0.0,0.556,0.444,0.4939,0.0,1.0,0.0,0.0,0.24695,positive,negative,positive
"['great', 'culture']","['love', 'amazon', 'leadership', 'principle', 'apply', 'practice']","['imo', 'con', 'far']",empReview_71505967,5.0,Amazon,positive,positive,positive,,2022-11-30,current employee,<1 yrs,0.0,0.604,0.396,0.7096,0.355,0.645,0.0,-0.296,0.2068,positive,negative,positive
"['good', 'experience']","['good', 'pay', 'work', 'life', 'well']","['everything', 'good', 'far']",empReview_71506662,5.0,Amazon,positive,positive,positive,"London, England",2022-11-30,current employee,<1 yrs,0.152,0.217,0.63,0.6597,0.0,0.707,0.293,0.4404,0.5500499999999999,positive,positive,positive
"['lead', 'generation']","['skill', 'surely', 'developed', 'day', 'day']","['body', 'adjustment', 'night', 'shift', 'minimum']",empReview_71507747,5.0,Amazon,positive,positive,positive,Caller in Tagbilaran,2022-11-30,former employee,<1 yrs,0.0,0.707,0.293,0.4404,0.0,1.0,0.0,0.0,0.2202,positive,negative,positive
['good'],"['nice', 'work', 'culture.growth', 'friendly', 'environment']","['--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--']",empReview_71508164,5.0,Amazon,positive,positive,positive,Analyst in Hyderābād,2022-11-30,former employee,1-3 yrs,0.0,0.333,0.667,0.7184,0.0,1.0,0.0,0.0,0.3592,positive,negative,positive
['drive'],"['good', 'hour', 'great', 'pay', 'great', 'team']","['nothing', 'come', 'mind', 'yet']",empReview_71508389,5.0,Amazon,neutral,neutral,neutral,"Everett, WA",2022-11-30,current employee,<1 yrs,0.09,0.194,0.716,0.8934,0.0,1.0,0.0,0.0,0.4467,positive,negative,positive
['bother'],"['4-day', 'workweek', 'consistent', 'schedule', 'n/a']","['extreme', 'productivity', 'standard', 'rude', 'management', 'dirty', 'work', 'condition', 'minimal', 'break', 'minimal', 'pto/vacation']",empReview_72316898,1.0,Amazon,negative,negative,negative,"Miami, FL",2023-01-04,current employee,1-3 yrs,0.0,1.0,0.0,0.0,0.381,0.619,0.0,-0.7322,-0.3661,negative,negative,negative
"[""n't"", 'value', 'sanity']","['decent', 'pay', 'comparative', 'fact', 'easy', 'job']","['deceptive', 'practice', 'serve', 'high', 'ups', 'company', 'intentionally', 'manipulate', 'make', 'sure', 'stay', 'complacent', 'position', 'wont', 'think', 'strike', 'form', 'union', 'good', 'job', 'cheat', 'lie', 'make', 'sure', 'stay', 'long', 'want', 'intentionally', 'put', 'position', 'completely', 'disregard', 'health', 'safety', 'issue']",empReview_72328660,1.0,Amazon,negative,negative,negative,"Puyallup, WA",2023-01-04,former employee,1-3 yrs,0.098,0.699,0.203,0.3612,0.08,0.777,0.143,0.6258,0.49350000000000005,positive,positive,positive
"['good', 'company']","['pressure', 'overwork', 'bad', 'behavior', 'conduct', 'case', 'manager', 'even', 'know', 'judge', 'time', 'quality', 'something', 'know', 'company', 'exterminate', 'business', 'stay', 'tune']","['one', 'maybe', 'money', 'bad', 'person', 'exterminate', 'small', 'big', 'business']",empReview_72332407,1.0,Amazon,negative,negative,negative,"Bellevue, WA",2023-01-04,former employee,1-3 yrs,0.155,0.845,0.0,-0.6908,0.179,0.821,0.0,-0.5423,-0.6165499999999999,negative,negative,negative
"['bureaucracy', 'tire']","['benefit', 'benefit', 'benefit', 'benefit', 'benefit']","['racism', 'favoritism', 'sexism', 'hatred', 'apathy']",empReview_72340094,1.0,Amazon,negative,negative,negative,,2023-01-05,former employee,3-5 yrs,0.0,0.0,1.0,0.9001,0.795,0.076,0.129,-0.8689,0.015600000000000003,positive,negative,negative
"['bottom', 'line', 'people']","['best', 'part', 'experience', 'people', 'work', 'diverse', 'group', 'individual', 'ever', 'encounter', 'taught', 'much', 'kept', 'smile', 'face', 'genuinely', 'become', 'sole', 'motivation', 'work', 'meet', 'best', 'people', 'unfortunately', 'high', 'up', ""n't"", 'interact', 'associate', 'actually', 'run', 'amazon', 'need', 'subside']","['overtime', 'peak', 'last', 'year', 'work', '65', 'hour', 'work', 'week', 'overtime', 'night', 'differential', 'expect', 'put', '3x', 'work', 'holiday', 'season', 'without', 'real', 'benefit', 'manager', ""n't"", 'get', 'perk', 'hourly', 'employee', 'get', 'like', 'two', 'break', 'overtime', 'holiday', 'pay', 'benefit', 'throughout', 'year', 'management', 'separate', 'associate', 'unbelievably', 'high', 'expectation', 'compensation', '....', 'let', ""'s"", 'say', 'reflective', 'work', 'wonder', 'turnover', 'high', 'first', '6', 'month', 'job', ""n't"", 'take', 'lunch', 'break', 'frown', 'upon', 'ever', 'floor', 'second', 'part', 'tenure', 'make', 'sure', 'take', '30', 'minute', 'break', 'every', 'night', 'eat', 'escape', 'craziness', 'tell', ""n't"", 'leave', 'building', 'policing', 'ca', ""n't"", 'even', 'describe', 'much', 'time', 'waste', 'police', 'associate', 'felt', 'like', 'high', 'school', 'principal', 'try', 'get', 'student', 'trouble', ""n't"", 'give', 'enough', 'write', 'warning', 'every', 'night', 'go', 'way', 'look', 'people', 'something', 'wrong', 'instead', 'help', 'associate', 'problem', 'face', 'day', 'day', 'work', 'achieve', 'long', 'term', 'goal', 'dedicate', 'time', 'fix', 'endless', 'mechanical', 'technical', 'problem', 'face', 'daily', 'spend', 'time', 'go', 'around', 'department', 'try', 'catch', 'someone', 'phone', 'task', 'job', 'way', 'use', 'go', 'everyone', ""'s"", 'time', 'card', 'day', 'find', 'people', 'task', 'spend', 'time', 'reprimanding', 'stray', ""n't"", 'job', 'effectively', 'ignore', 'need', 'associate', 'show', 'right', 'thing', 'everyday', 'ridiculous', 'make', 'lose', 'connection', 'people', 'therefore', 'work', 'turnover', 'could', 'never', 'get', 'comfortable', 'soon', 'routine', 'new', 'associate', 'new', 'manager', 'new', 'way', 'process', 'new', 'rule', 'new', 'write', 'ups', 'give', 'constantly', 'revolve', 'door', 'go', 'around', 'around', 'without', 'make', 'real', 'progress', 'people', 'fire', 'every', 'day', 'new', 'people', 'come', 'practically', 'every', 'week', 'adjustment', 'period', 'get', 'comfortable', 'work', 'work', 'work', 'pick', 'piece', 'along', 'way', 'best', '``', ""'d"", 'say', 'need', 'see', 'result', '``', 'constantly', 'put', 'fire', 'sink', 'ship', 'management', 'amazon', 'little', 'year', 'saw', 'multitude', 'leadership', 'transition', ""'s"", 'cut-throat', 'lose', 'many', 'good', 'leader', 'move', 'job', 'get', 'well-deserved', 'promotion', 'contrary', 'many', 'manager', 'insufficient', 'job', 'stay', 'leadership', 'position', 'simply', 'willing', 'miserable', 'paycheck', 'care', 'career', 'opportunity', 'make', 'look', 'boss', 'would', 'floor', 'make', 'real', 'time', 'quick', 'decision', 'base', 'thought', 'best', 'associate', 'operation', 'would', 'reprimand', 'high', 'across', 'country', 'look', 'screen', 'data', ""n't"", 'like', 'decision', ""n't"", 'think', 'worth', ""n't"", 'see', 'positive', 'result', 'performance', 'data', 'constantly', 'compete', 'safety', 'performance', 'instead', 'wholly', 'prioritize', 'safety', 'put', 'performance', 'back', 'burner', 'situation', 'resolve', 'amazon', 'giant', 'company', 'unfortunately', 'giant', 'company', 'number', 'game', 'use', 'defend', 'amazon', 'want', 'difference', 'want', 'change', 'narrative', '....', 'boy', 'naive', 'quickly', 'learn', 'care', 'people', 'way', 'manager', 'care', 'good', 'leader', ""n't"", 'get', 'recognize', 'praised', 'good', 'manager', 'good', 'manager', 'report', 'time', 'listen', 'boss', 'best', 'company', 'good', 'leader', 'look', 'people', 'create', 'team', 'environment', 'thrive', 'create', 'beautiful', 'synergy', 'first', 'department', 'great', 'leader', 'associate', 'would', 'tell', 'loved', 'second', 'department', ""n't"", 'give', 'time', 'freedom', 'create', 'meaningful', 'relationship', 'force', 'go', 'strictly', 'manager', 'mode', 'listen', 'bos', ""'re"", 'tell', 'even', ""n't"", 'think', 'right', 'thing', 'people', 'work', 'people', 'especially', 'number', 'people', 'work', '100+', 'require', 'certain', 'level', 'nuance', 'work', 'different', 'age', 'ethnicity', 'background', 'financial', 'situation', 'easy', 'would', 'throw', 'blanket', 'everyone', 'treat', ""'s"", 'equity', 'maybe', ""n't"", 'job', 'use', 'love', '...', 'soon', 'force', 'set', 'moral', 'aside', 'betterment', 'company', 'know']",empReview_72346603,1.0,Amazon,negative,negative,negative,"Baltimore, MD",2023-01-05,former employee,1-3 yrs,0.031,0.778,0.191,0.9118,0.083,0.776,0.14,0.9965,0.95415,positive,positive,positive
"[""n't"", 'value', 'sanity']","['decent', 'pay', 'comparative', 'fact', 'easy', 'job']","['deceptive', 'practice', 'serve', 'high', 'ups', 'company', 'intentionally', 'manipulate', 'make', 'sure', 'stay', 'complacent', 'position', 'wont', 'think', 'strike', 'form', 'union', 'good', 'job', 'cheat', 'lie', 'make', 'sure', 'stay', 'long', 'want', 'intentionally', 'put', 'position', 'completely', 'disregard', 'health', 'safety', 'issue']",empReview_72328660,1.0,Amazon,negative,negative,negative,"Puyallup, WA",2023-01-04,former employee,1-3 yrs,0.098,0.699,0.203,0.3612,0.08,0.777,0.143,0.6258,0.49350000000000005,positive,positive,positive
"['good', 'company']","['pressure', 'overwork', 'bad', 'behavior', 'conduct', 'case', 'manager', 'even', 'know', 'judge', 'time', 'quality', 'something', 'know', 'company', 'exterminate', 'business', 'stay', 'tune']","['one', 'maybe', 'money', 'bad', 'person', 'exterminate', 'small', 'big', 'business']",empReview_72332407,1.0,Amazon,negative,negative,negative,"Bellevue, WA",2023-01-04,former employee,1-3 yrs,0.155,0.845,0.0,-0.6908,0.179,0.821,0.0,-0.5423,-0.6165499999999999,negative,negative,negative
"['bureaucracy', 'tire']","['benefit', 'benefit', 'benefit', 'benefit', 'benefit']","['racism', 'favoritism', 'sexism', 'hatred', 'apathy']",empReview_72340094,1.0,Amazon,negative,negative,negative,,2023-01-05,former employee,3-5 yrs,0.0,0.0,1.0,0.9001,0.795,0.076,0.129,-0.8689,0.015600000000000003,positive,negative,negative
"['bottom', 'line', 'people']","['best', 'part', 'experience', 'people', 'work', 'diverse', 'group', 'individual', 'ever', 'encounter', 'taught', 'much', 'kept', 'smile', 'face', 'genuinely', 'become', 'sole', 'motivation', 'work', 'meet', 'best', 'people', 'unfortunately', 'high', 'up', ""n't"", 'interact', 'associate', 'actually', 'run', 'amazon', 'need', 'subside']","['overtime', 'peak', 'last', 'year', 'work', '65', 'hour', 'work', 'week', 'overtime', 'night', 'differential', 'expect', 'put', '3x', 'work', 'holiday', 'season', 'without', 'real', 'benefit', 'manager', ""n't"", 'get', 'perk', 'hourly', 'employee', 'get', 'like', 'two', 'break', 'overtime', 'holiday', 'pay', 'benefit', 'throughout', 'year', 'management', 'separate', 'associate', 'unbelievably', 'high', 'expectation', 'compensation', '....', 'let', ""'s"", 'say', 'reflective', 'work', 'wonder', 'turnover', 'high', 'first', '6', 'month', 'job', ""n't"", 'take', 'lunch', 'break', 'frown', 'upon', 'ever', 'floor', 'second', 'part', 'tenure', 'make', 'sure', 'take', '30', 'minute', 'break', 'every', 'night', 'eat', 'escape', 'craziness', 'tell', ""n't"", 'leave', 'building', 'policing', 'ca', ""n't"", 'even', 'describe', 'much', 'time', 'waste', 'police', 'associate', 'felt', 'like', 'high', 'school', 'principal', 'try', 'get', 'student', 'trouble', ""n't"", 'give', 'enough', 'write', 'warning', 'every', 'night', 'go', 'way', 'look', 'people', 'something', 'wrong', 'instead', 'help', 'associate', 'problem', 'face', 'day', 'day', 'work', 'achieve', 'long', 'term', 'goal', 'dedicate', 'time', 'fix', 'endless', 'mechanical', 'technical', 'problem', 'face', 'daily', 'spend', 'time', 'go', 'around', 'department', 'try', 'catch', 'someone', 'phone', 'task', 'job', 'way', 'use', 'go', 'everyone', ""'s"", 'time', 'card', 'day', 'find', 'people', 'task', 'spend', 'time', 'reprimanding', 'stray', ""n't"", 'job', 'effectively', 'ignore', 'need', 'associate', 'show', 'right', 'thing', 'everyday', 'ridiculous', 'make', 'lose', 'connection', 'people', 'therefore', 'work', 'turnover', 'could', 'never', 'get', 'comfortable', 'soon', 'routine', 'new', 'associate', 'new', 'manager', 'new', 'way', 'process', 'new', 'rule', 'new', 'write', 'ups', 'give', 'constantly', 'revolve', 'door', 'go', 'around', 'around', 'without', 'make', 'real', 'progress', 'people', 'fire', 'every', 'day', 'new', 'people', 'come', 'practically', 'every', 'week', 'adjustment', 'period', 'get', 'comfortable', 'work', 'work', 'work', 'pick', 'piece', 'along', 'way', 'best', '``', ""'d"", 'say', 'need', 'see', 'result', '``', 'constantly', 'put', 'fire', 'sink', 'ship', 'management', 'amazon', 'little', 'year', 'saw', 'multitude', 'leadership', 'transition', ""'s"", 'cut-throat', 'lose', 'many', 'good', 'leader', 'move', 'job', 'get', 'well-deserved', 'promotion', 'contrary', 'many', 'manager', 'insufficient', 'job', 'stay', 'leadership', 'position', 'simply', 'willing', 'miserable', 'paycheck', 'care', 'career', 'opportunity', 'make', 'look', 'boss', 'would', 'floor', 'make', 'real', 'time', 'quick', 'decision', 'base', 'thought', 'best', 'associate', 'operation', 'would', 'reprimand', 'high', 'across', 'country', 'look', 'screen', 'data', ""n't"", 'like', 'decision', ""n't"", 'think', 'worth', ""n't"", 'see', 'positive', 'result', 'performance', 'data', 'constantly', 'compete', 'safety', 'performance', 'instead', 'wholly', 'prioritize', 'safety', 'put', 'performance', 'back', 'burner', 'situation', 'resolve', 'amazon', 'giant', 'company', 'unfortunately', 'giant', 'company', 'number', 'game', 'use', 'defend', 'amazon', 'want', 'difference', 'want', 'change', 'narrative', '....', 'boy', 'naive', 'quickly', 'learn', 'care', 'people', 'way', 'manager', 'care', 'good', 'leader', ""n't"", 'get', 'recognize', 'praised', 'good', 'manager', 'good', 'manager', 'report', 'time', 'listen', 'boss', 'best', 'company', 'good', 'leader', 'look', 'people', 'create', 'team', 'environment', 'thrive', 'create', 'beautiful', 'synergy', 'first', 'department', 'great', 'leader', 'associate', 'would', 'tell', 'loved', 'second', 'department', ""n't"", 'give', 'time', 'freedom', 'create', 'meaningful', 'relationship', 'force', 'go', 'strictly', 'manager', 'mode', 'listen', 'bos', ""'re"", 'tell', 'even', ""n't"", 'think', 'right', 'thing', 'people', 'work', 'people', 'especially', 'number', 'people', 'work', '100+', 'require', 'certain', 'level', 'nuance', 'work', 'different', 'age', 'ethnicity', 'background', 'financial', 'situation', 'easy', 'would', 'throw', 'blanket', 'everyone', 'treat', ""'s"", 'equity', 'maybe', ""n't"", 'job', 'use', 'love', '...', 'soon', 'force', 'set', 'moral', 'aside', 'betterment', 'company', 'know']",empReview_72346603,1.0,Amazon,negative,negative,negative,"Baltimore, MD",2023-01-05,former employee,1-3 yrs,0.031,0.778,0.191,0.9118,0.083,0.776,0.14,0.9965,0.95415,positive,positive,positive
